id,sku,Name,isActive,description,stockQuantity,purchasePrice,salePrice,categories,images,attrKey-1,attrValue-1,attrKey-2,attrValue-2,attrKey-3,attrValue-3,attrKey-4,attrValue-4,attrKey-5,attrValue-5
833,MP12-36-Blue,Cronus Yoga Pant -36-Blue,TRUE,"Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.  Drawstring waist. Loose, straight-leg fit. Lightweight cotton-recycled blend. Front pockets with stitching detail. Elastic ankle.",37,$48.00,$54.24,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,http://eimages.valtim.com/acme-images/product/m/p/mp12-blue_main.jpg,Size,36,Color,Blue,,,,,,
834,MP12-36-Red,Cronus Yoga Pant -36-Red,TRUE,"Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.  Drawstring waist. Loose, straight-leg fit. Lightweight cotton-recycled blend. Front pockets with stitching detail. Elastic ankle.",17,$48.00,$53.28,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,http://eimages.valtim.com/acme-images/product/m/p/mp12-red_main.jpg,Size,36,Color,Red,,,,,,
835,MP12,Cronus Yoga Pant,TRUE,"Guys who love yoga love this all-purpose yoga pant. Designed for yoga, gym and lounge, the Cronus Yoga Pant is a loose-fitting, classic-style pant made from a lightweight blend of cotton, recycled polyester and a touch of Spandex for the stretch factor.  Drawstring waist. Loose, straight-leg fit. Lightweight cotton-recycled blend. Front pockets with stitching detail. Elastic ankle.",23,$48.00,$57.60,Clothing>Men>Bottoms>Pants|Clothing>Promotions>Pants|Clothing,"http://eimages.valtim.com/acme-images/product/m/p/mp12-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/p/mp12-black_back.jpg",Size,32|33|34|36,Color,Black|Blue|Red,,,,,,
836,MSH01-32-Black,Cobalt CoolTech&trade; Fitness Short-32-Black,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",27,$44.00,$51.48,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/m/s/msh01-black_main.jpg,Size,32,Color,Black,,,,,,
837,MSH01-32-Blue,Cobalt CoolTech&trade; Fitness Short-32-Blue,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",79,$44.00,$49.72,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/m/s/msh01-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh01-blue_back.jpg",Size,32,Color,Blue,,,,,,
838,MSH01-32-Red,Cobalt CoolTech&trade; Fitness Short-32-Red,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",75,$44.00,$49.72,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/m/s/msh01-red_main.jpg,Size,32,Color,Red,,,,,,
839,MSH01-33-Black,Cobalt CoolTech&trade; Fitness Short-33-Black,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",28,$44.00,$50.16,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/m/s/msh01-black_main.jpg,Size,33,Color,Black,,,,,,
840,MSH01-33-Blue,Cobalt CoolTech&trade; Fitness Short-33-Blue,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",37,$44.00,$52.36,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/m/s/msh01-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh01-blue_back.jpg",Size,33,Color,Blue,,,,,,
841,MSH01-33-Red,Cobalt CoolTech&trade; Fitness Short-33-Red,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",76,$44.00,$50.60,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/m/s/msh01-red_main.jpg,Size,33,Color,Red,,,,,,
842,MSH01-34-Black,Cobalt CoolTech&trade; Fitness Short-34-Black,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",2,$44.00,$48.84,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/m/s/msh01-black_main.jpg,Size,34,Color,Black,,,,,,
843,MSH01-34-Blue,Cobalt CoolTech&trade; Fitness Short-34-Blue,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",11,$44.00,$48.40,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/m/s/msh01-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh01-blue_back.jpg",Size,34,Color,Blue,,,,,,
844,MSH01-34-Red,Cobalt CoolTech&trade; Fitness Short-34-Red,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",78,$44.00,$48.40,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/m/s/msh01-red_main.jpg,Size,34,Color,Red,,,,,,
845,MSH01-36-Black,Cobalt CoolTech&trade; Fitness Short-36-Black,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",65,$44.00,$49.28,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/m/s/msh01-black_main.jpg,Size,36,Color,Black,,,,,,
846,MSH01-36-Blue,Cobalt CoolTech&trade; Fitness Short-36-Blue,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",52,$44.00,$49.72,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/m/s/msh01-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh01-blue_back.jpg",Size,36,Color,Blue,,,,,,
847,MSH01-36-Red,Cobalt CoolTech&trade; Fitness Short-36-Red,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",87,$44.00,$51.92,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/m/s/msh01-red_main.jpg,Size,36,Color,Red,,,,,,
848,MSH01,Cobalt CoolTech&trade; Fitness Short,TRUE,"It's not rocket surgery: the hotter your conditions, the more you need to stay cool. That's why the Cobalt CoolTech Fitness Short features built-in technology and side perforations that keep you ventilated and comfortable for the distance. The elastic waist promises a personalized fit.  Light blue nylon shorts. Relaxed fit.  5"" inseam.  Machine wash/dry.",29,$44.00,$49.72,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/m/s/msh01-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh01-blue_back.jpg",Size,32|33|34|36,Color,Black|Blue|Red,,,,,,
849,MSH02-32-Black,Apollo Running Short-32-Black,TRUE,"Fleet of foot or slow and steady, you'll be in complete comfort with the Apollo Running Short. Lightweight polyester material lets you move with ease, and mesh side panels promise plenty of ventilation as you work up a sweat. The stretchy elastic waistband delivers a flexible fit.  Black shorts with green accents. Side pockets.  4"" inseam.  Machine wash/dry.",26,$32.50,$37.70,Clothing>Men>Bottoms>Shorts,"http://eimages.valtim.com/acme-images/product/m/s/msh02-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh02-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh02-black_back.jpg",Size,32,Color,Black,,,,,,
850,MSH02-33-Black,Apollo Running Short-33-Black,TRUE,"Fleet of foot or slow and steady, you'll be in complete comfort with the Apollo Running Short. Lightweight polyester material lets you move with ease, and mesh side panels promise plenty of ventilation as you work up a sweat. The stretchy elastic waistband delivers a flexible fit.  Black shorts with green accents. Side pockets.  4"" inseam.  Machine wash/dry.",2,$32.50,$36.40,Clothing>Men>Bottoms>Shorts,"http://eimages.valtim.com/acme-images/product/m/s/msh02-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh02-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh02-black_back.jpg",Size,33,Color,Black,,,,,,
851,MSH02-34-Black,Apollo Running Short-34-Black,TRUE,"Fleet of foot or slow and steady, you'll be in complete comfort with the Apollo Running Short. Lightweight polyester material lets you move with ease, and mesh side panels promise plenty of ventilation as you work up a sweat. The stretchy elastic waistband delivers a flexible fit.  Black shorts with green accents. Side pockets.  4"" inseam.  Machine wash/dry.",78,$32.50,$37.70,Clothing>Men>Bottoms>Shorts,"http://eimages.valtim.com/acme-images/product/m/s/msh02-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh02-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh02-black_back.jpg",Size,34,Color,Black,,,,,,
852,MSH02-36-Black,Apollo Running Short-36-Black,TRUE,"Fleet of foot or slow and steady, you'll be in complete comfort with the Apollo Running Short. Lightweight polyester material lets you move with ease, and mesh side panels promise plenty of ventilation as you work up a sweat. The stretchy elastic waistband delivers a flexible fit.  Black shorts with green accents. Side pockets.  4"" inseam.  Machine wash/dry.",99,$32.50,$39.00,Clothing>Men>Bottoms>Shorts,"http://eimages.valtim.com/acme-images/product/m/s/msh02-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh02-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh02-black_back.jpg",Size,36,Color,Black,,,,,,
853,MSH02,Apollo Running Short,TRUE,"Fleet of foot or slow and steady, you'll be in complete comfort with the Apollo Running Short. Lightweight polyester material lets you move with ease, and mesh side panels promise plenty of ventilation as you work up a sweat. The stretchy elastic waistband delivers a flexible fit.  Black shorts with green accents. Side pockets.  4"" inseam.  Machine wash/dry.",47,$32.50,$39.00,Clothing>Men>Bottoms>Shorts,"http://eimages.valtim.com/acme-images/product/m/s/msh02-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh02-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh02-black_back.jpg",Size,32|33|34|36,Color,Black,,,,,,
854,MSH03-32-Black,Meteor Workout Short-32-Black,TRUE,"Step into the Meteor Workout Short for an incredibly lightweight fitness experience. Its breathable construction and an inner brief provide additional comfort and support, while the adjustable waistband offers the perfect fit to take you to the finish.  Royal blue shorts with light blue accents. Interior drawstring waistband.  7"" inseam.  Machine wash/dry.",74,$32.50,$37.05,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/m/s/msh03-black_main.jpg,Size,32,Color,Black,,,,,,
855,MSH03-32-Blue,Meteor Workout Short-32-Blue,TRUE,"Step into the Meteor Workout Short for an incredibly lightweight fitness experience. Its breathable construction and an inner brief provide additional comfort and support, while the adjustable waistband offers the perfect fit to take you to the finish.  Royal blue shorts with light blue accents. Interior drawstring waistband.  7"" inseam.  Machine wash/dry.",22,$32.50,$38.68,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/m/s/msh03-blue_main.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh03-blue_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/s/msh03-blue_back.jpg",Size,32,Color,Blue,,,,,,
856,MSH03-32-Green,Meteor Workout Short-32-Green,TRUE,"Step into the Meteor Workout Short for an incredibly lightweight fitness experience. Its breathable construction and an inner brief provide additional comfort and support, while the adjustable waistband offers the perfect fit to take you to the finish.  Royal blue shorts with light blue accents. Interior drawstring waistband.  7"" inseam.  Machine wash/dry.",66,$32.50,$36.40,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/m/s/msh03-green_main.jpg,Size,32,Color,Green,,,,,,
857,MSH03-33-Black,Meteor Workout Short-33-Black,TRUE,"Step into the Meteor Workout Short for an incredibly lightweight fitness experience. Its breathable construction and an inner brief provide additional comfort and support, while the adjustable waistband offers the perfect fit to take you to the finish.  Royal blue shorts with light blue accents. Interior drawstring waistband.  7"" inseam.  Machine wash/dry.",95,$32.50,$35.75,Clothing>Men>Bottoms>Shorts|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/m/s/msh03-black_main.jpg,Size,33,Color,Black,,,,,,
